artist,title,genre,url,region,score,sp_popularity,sp_date,sp_img,sp_album_id,sp_artist_id
Michael Perry,UNLOCKED,pop,https://michaelperry.bandcamp.com/album/unlocked,montreal,0.8,2,2018-06-15T00:00.000Z,https://i.scdn.co/image/ab67616d00001e029a58699f2a1cb948dbd837e5,48k3LMHbdbX0VO7CE2ddTH,3J1cYsP8j3vccfQlyVecQN
Michael Perry,Sex Don't Solve Problems (Karanja's Remix),pop,https://michaelperry.bandcamp.com/album/sex-dont-solve-problems-karanjas-remix,montreal,0.8,2,2019-08-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e026736fa354917907da7feab1c,1j9jtaJtbV3XN3pHTjneSz,3J1cYsP8j3vccfQlyVecQN
Rude Boyz,Rude Boyz - Killer Bounty,electronic,https://frostedrecordings.bandcamp.com/album/rude-boyz-killer-bounty,montreal,0.8,2,2018-06-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f9337bca2cf2c4613186a04e,7v0rRvr07hsFTkqYh3PqLo,2alJZ9Ll2EPAeG0PTxy1QR
Sarah McInnis,"Farmer, Coal Miner",folk,https://sarahmcinnis.bandcamp.com/album/farmer-coal-miner,novascotia,0.8,2,2017-01-09T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b0bb85d0070a943eb3b328de,1yb94u9D0PhPVvdiPuk4HI,7dFVfzdwNEekzJoo0FyqGd
flecton big sky,The Bright Side Of Dying,alternative,https://flecton.bandcamp.com/album/the-bright-side-of-dying,ottawa,0.8,2,2008-11-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e027eef5116fa825029901f46a1,7csxim1l0AkLBKglNoS2Ru,25KnNaal7eakPAOJvnpXmb
flecton big sky,Never Took A Wife,alternative,https://flecton.bandcamp.com/album/never-took-a-wife,ottawa,0.8,2,2005-02-14T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022a02ce5a1de18958ef518a73,2htbp1uprNVR6VjX2nImaG,25KnNaal7eakPAOJvnpXmb
Sirene et Matelot,Sirène et Matelot,folk,https://sireneetmatelot.bandcamp.com/album/sir-ne-et-matelot,pei,0.8,2,2019-08-02T00:00.000Z,https://i.scdn.co/image/ab67616d00001e024336f6949329ba53bc619e86,5skm7bi34bt3GH5rYOS2lJ,5WupVqpPIgFjCYi0kRB0on
Rick Sparkes + The Enablers,The Trouble with the Light,alternative,https://ricksparkes1.bandcamp.com/album/the-trouble-with-the-light,pei,0.8,2,2018-09-25T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02119a9ea0ef98f4f5ed87fdf5,3mCkAJQAg0J32MjrlIzuHP,6ZFXt6LCaOhXlrgzU5BySS
Christine Melanson,Cent millions d'années,folk,https://christinemelanson.bandcamp.com/album/cent-millions-dann-es-2,newbrunswick,0.8,2,2020-03-06T00:00.000Z,https://i.scdn.co/image/ab67616d00001e026ec72649de7deb2eb918f9a1,0XceBkJCKX7TyMOe9f5HOR,5W9C2nns6DpVj2uzfyPhQk
Christine Melanson,Constellations,folk,https://christinemelanson.bandcamp.com/album/constellations,newbrunswick,0.8,2,2016-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0252e7d99ae2ce7437377a1dcf,4hdckhHOtBfMoedqIDwRgl,5W9C2nns6DpVj2uzfyPhQk
Free to Grow,Miracle,rock,https://freetogrow.bandcamp.com/album/miracle,newbrunswick,0.8,2,2019-07-12T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02c6b19bfa0a3312cd24341187,7oL8gSgbOJUIP9bHTQGdGu,3YTMJeCvWlV5ysLIHnyeKg
Austin Eatman,Broken Radio,alternative,https://austineatman.bandcamp.com/album/broken-radio,newbrunswick,0.8,2,2020-01-22T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0232c022776d032607690b44b0,2LqlPs30kF9pzhhtuUZ3F8,5T71zZG3gELXSFCkkaMNpG
Black Thunder,La Fine Creata,rock,https://blackthunder.bandcamp.com/album/la-fine-creata,saskatchewan,0.8,2,2020-04-02T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0208e4b616b2401c0594af3eb5,0mCxE2swR3rB1QyjbAHXWX,2nZro8ikZRzMfGfL0MifTP
The Dancehall Players,Live From Dan's Hall,folk,https://thedancehallplayers.bandcamp.com/album/live-from-dans-hall,victoria,0.8,2,2010-01-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b2f794393bb39313a21d8a45,4NpOmeQBBvxd697ob4KQWG,1EHo24RsWyIJow6SyleDZh
The Miles Skye Club,Flight 960,hip-hop/rap,https://milesskyeclub.bandcamp.com/album/flight-960,victoria,0.8,2,2019-12-31T00:00.000Z,https://i.scdn.co/image/ab67616d00001e021899d368135b9811fd469ba5,2E1y5gsrjFybMohipJr8h0,1GqpGnwqe7wvsIQc8mFaWR
The Dancehall Players,More From Dan's Hall,folk,https://thedancehallplayers.bandcamp.com/album/more-from-dans-hall,victoria,0.8,2,2012-11-23T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02c33a873591960174c84bb33b,20CdCIAXKpYdeKQOn4LFV5,1EHo24RsWyIJow6SyleDZh
Rebecca Lappa,Spirit,alternative,https://rebeccalappamusic.bandcamp.com/album/spirit,edmonton,0.8,2,2017-12-13T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0299b0c3bbd9946d4cc4afe8ad,2OJVjFMSQ6UwikIzPKeM6N,4UthdS2Wv9oXsDuH8vZbL7
